timestamp,date,hour,rainfall (MM)
2024-03-31 04:00:00,2024-03-31,04:00:00,0.12932493107965026
2024-03-31 05:00:00,2024-03-31,05:00:00,0.17032753864364963
2024-03-31 06:00:00,2024-03-31,06:00:00,0.032042293802033106
2024-03-31 07:00:00,2024-03-31,07:00:00,0.08975013024717532
2024-03-31 08:00:00,2024-03-31,08:00:00,0.3828024091288962
2024-03-31 09:00:00,2024-03-31,09:00:00,0.24676541511631045
2024-03-31 10:00:00,2024-03-31,10:00:00,0.4403342312750742
2024-03-31 11:00:00,2024-03-31,11:00:00,0.1986210657334176
2024-03-31 12:00:00,2024-03-31,12:00:00,0.1343503678771341
2024-03-31 13:00:00,2024-03-31,13:00:00,0.17379990722932548
2024-03-31 14:00:00,2024-03-31,14:00:00,0.3563858967584522
2024-03-31 15:00:00,2024-03-31,15:00:00,0.277502836167243
2024-03-31 16:00:00,2024-03-31,16:00:00,0.45209560377621394
2024-03-31 17:00:00,2024-03-31,17:00:00,0.30108438469444165
2024-03-31 18:00:00,2024-03-31,18:00:00,0.24650910424075156
2024-03-31 19:00:00,2024-03-31,19:00:00,0.39287636194336645
2024-03-31 20:00:00,2024-03-31,20:00:00,0.4737669253667226
2024-03-31 21:00:00,2024-03-31,21:00:00,0.17792295562248528
2024-03-31 22:00:00,2024-03-31,22:00:00,0.12493810508273884
2024-03-31 23:00:00,2024-03-31,23:00:00,0.3081086981470696
2024-04-01 00:00:00,2024-04-01,00:00:00,0.2494364105769405
2024-04-01 01:00:00,2024-04-01,01:00:00,0.4945927874323917
2024-04-01 02:00:00,2024-04-01,02:00:00,0.23118089207386666
2024-04-01 03:00:00,2024-04-01,03:00:00,0.03716577568017293
2024-04-01 04:00:00,2024-04-01,04:00:00,0.48868453038881793
2024-04-01 05:00:00,2024-04-01,05:00:00,0.42179347279677004
2024-04-01 06:00:00,2024-04-01,06:00:00,0.08912507197898167
2024-04-01 07:00:00,2024-04-01,07:00:00,0.45230262655643466
2024-04-01 08:00:00,2024-04-01,08:00:00,0.1703334104108723
2024-04-01 09:00:00,2024-04-01,09:00:00,0.18855599226722225
2024-04-01 10:00:00,2024-04-01,10:00:00,0.45319574118107964
2024-04-01 11:00:00,2024-04-01,11:00:00,0.26505778251765766
2024-04-01 12:00:00,2024-04-01,12:00:00,0.06888146469925982
2024-04-01 13:00:00,2024-04-01,13:00:00,0.184528079670902
2024-04-01 14:00:00,2024-04-01,14:00:00,0.3610487231339404
2024-04-01 15:00:00,2024-04-01,15:00:00,0.08709209403400836
2024-04-01 16:00:00,2024-04-01,16:00:00,0.2951155987031794
2024-04-01 17:00:00,2024-04-01,17:00:00,0.34763706647220843
2024-04-01 18:00:00,2024-04-01,18:00:00,0.17192678777128967
2024-04-01 19:00:00,2024-04-01,19:00:00,0.34694034435416116
2024-04-01 20:00:00,2024-04-01,20:00:00,0.4421036759146593
2024-04-01 21:00:00,2024-04-01,21:00:00,0.23605837211662045
2024-04-01 22:00:00,2024-04-01,22:00:00,0.1914546640898928
2024-04-01 23:00:00,2024-04-01,23:00:00,0.12557920067914286
2024-04-02 00:00:00,2024-04-02,00:00:00,0.3021027399316521
2024-04-02 01:00:00,2024-04-02,01:00:00,0.439926024019358
2024-04-02 02:00:00,2024-04-02,02:00:00,0.16233063359259703
2024-04-02 03:00:00,2024-04-02,03:00:00,0.19811776226865174
2024-04-02 04:00:00,2024-04-02,04:00:00,0.20331275877499194
2024-04-02 05:00:00,2024-04-02,05:00:00,0.2804061708887586
2024-04-02 06:00:00,2024-04-02,06:00:00,0.11420448078371931
2024-04-02 07:00:00,2024-04-02,07:00:00,0.41110557765385214
2024-04-02 08:00:00,2024-04-02,08:00:00,0.14780113875211065
2024-04-02 09:00:00,2024-04-02,09:00:00,0.35268134544834095
2024-04-02 10:00:00,2024-04-02,10:00:00,0.256607870889776
2024-04-02 11:00:00,2024-04-02,11:00:00,0.29294880167637843
2024-04-02 12:00:00,2024-04-02,12:00:00,0.08980436941365144
2024-04-02 13:00:00,2024-04-02,13:00:00,0.36751159908908526
2024-04-02 14:00:00,2024-04-02,14:00:00,0.09431025952131555
2024-04-02 15:00:00,2024-04-02,15:00:00,0.05673681881371956
2024-04-02 16:00:00,2024-04-02,16:00:00,0.2733397499443935
2024-04-02 17:00:00,2024-04-02,17:00:00,0.35464856845883264
2024-04-02 18:00:00,2024-04-02,18:00:00,0.025017918217378365
2024-04-02 19:00:00,2024-04-02,19:00:00,0.03469765747027104
2024-04-02 20:00:00,2024-04-02,20:00:00,0.4013395813529595
2024-04-02 21:00:00,2024-04-02,21:00:00,0.404516349753666
2024-04-02 22:00:00,2024-04-02,22:00:00,0.1226523585295406
2024-04-02 23:00:00,2024-04-02,23:00:00,0.30761410140010176
2024-04-03 00:00:00,2024-04-03,00:00:00,0.22159003757232976
2024-04-03 01:00:00,2024-04-03,01:00:00,0.3163480207017565
2024-04-03 02:00:00,2024-04-03,02:00:00,0.43143964204961255
2024-04-03 03:00:00,2024-04-03,03:00:00,0.03992821229112825
2024-04-03 04:00:00,2024-04-03,04:00:00,0.38899221299422715
2024-04-03 05:00:00,2024-04-03,05:00:00,0.24651455226051966
2024-04-03 06:00:00,2024-04-03,06:00:00,0.28206347188099823
2024-04-03 07:00:00,2024-04-03,07:00:00,0.32696568000856013
2024-04-03 08:00:00,2024-04-03,08:00:00,0.4613115745645537
2024-04-03 09:00:00,2024-04-03,09:00:00,0.028359976775868934
2024-04-03 10:00:00,2024-04-03,10:00:00,0.014738176062223829
2024-04-03 11:00:00,2024-04-03,11:00:00,0.08913089074438674
2024-04-03 12:00:00,2024-04-03,12:00:00,0.49322386301336824
2024-04-03 13:00:00,2024-04-03,13:00:00,0.35753818368888785
2024-04-03 14:00:00,2024-04-03,14:00:00,0.30732055952725096
2024-04-03 15:00:00,2024-04-03,15:00:00,0.02351952670737395
2024-04-03 16:00:00,2024-04-03,16:00:00,0.4395551119464824
2024-04-03 17:00:00,2024-04-03,17:00:00,0.40637842664857976
2024-04-03 18:00:00,2024-04-03,18:00:00,0.33240002193354246
2024-04-03 19:00:00,2024-04-03,19:00:00,0.16956540774235135
2024-04-03 20:00:00,2024-04-03,20:00:00,0.035252477784128655
2024-04-03 21:00:00,2024-04-03,21:00:00,0.29001924395046125
2024-04-03 22:00:00,2024-04-03,22:00:00,0.35984728573041874
2024-04-03 23:00:00,2024-04-03,23:00:00,0.04712017523862372
2024-04-04 00:00:00,2024-04-04,00:00:00,0.31688382989924796
2024-04-04 01:00:00,2024-04-04,01:00:00,0.14318303394357929
2024-04-04 02:00:00,2024-04-04,02:00:00,0.38212211060990586
2024-04-04 03:00:00,2024-04-04,03:00:00,0.2698079253009185
2024-04-04 04:00:00,2024-04-04,04:00:00,0.06451839390521835
2024-04-04 05:00:00,2024-04-04,05:00:00,0.263259723866618
2024-04-04 06:00:00,2024-04-04,06:00:00,0.19786843168335932
2024-04-04 07:00:00,2024-04-04,07:00:00,0.09017798414082595
2024-04-04 08:00:00,2024-04-04,08:00:00,0.4207578620310616
2024-04-04 09:00:00,2024-04-04,09:00:00,0.0055142242495681
2024-04-04 10:00:00,2024-04-04,10:00:00,0.15606413843905298
2024-04-04 11:00:00,2024-04-04,11:00:00,0.006297519084713377
2024-04-04 12:00:00,2024-04-04,12:00:00,0.048003473253076356
2024-04-04 13:00:00,2024-04-04,13:00:00,0.14854810958654052
2024-04-04 14:00:00,2024-04-04,14:00:00,0.027135592694686794
2024-04-04 15:00:00,2024-04-04,15:00:00,0.29831526617857057
2024-04-04 16:00:00,2024-04-04,16:00:00,0.043431453993091396
2024-04-04 17:00:00,2024-04-04,17:00:00,0.3508568170330476
2024-04-04 18:00:00,2024-04-04,18:00:00,0.02632105631358056
2024-04-04 19:00:00,2024-04-04,19:00:00,0.0296544474005484
2024-04-04 20:00:00,2024-04-04,20:00:00,0.15266294951663317
2024-04-04 21:00:00,2024-04-04,21:00:00,0.44828576248463875
2024-04-04 22:00:00,2024-04-04,22:00:00,0.32069662436165824
2024-04-04 23:00:00,2024-04-04,23:00:00,0.3850656459644597
2024-04-05 00:00:00,2024-04-05,00:00:00,0.07077605473855303
2024-04-05 01:00:00,2024-04-05,01:00:00,0.41706271662362293
2024-04-05 02:00:00,2024-04-05,02:00:00,0.004073124097117575
2024-04-05 03:00:00,2024-04-05,03:00:00,0.10652867536650307
2024-04-05 04:00:00,2024-04-05,04:00:00,0.30804616057499673
2024-04-05 05:00:00,2024-04-05,05:00:00,0.18762320429702517
2024-04-05 06:00:00,2024-04-05,06:00:00,0.49209669585928173
2024-04-05 07:00:00,2024-04-05,07:00:00,0.015169623409159116
2024-04-05 08:00:00,2024-04-05,08:00:00,0.4992990839682716
2024-04-05 09:00:00,2024-04-05,09:00:00,0.31181391643065803
2024-04-05 10:00:00,2024-04-05,10:00:00,0.27935349729804826
2024-04-05 11:00:00,2024-04-05,11:00:00,0.029756221281987183
2024-04-05 12:00:00,2024-04-05,12:00:00,0.13666443833294534
2024-04-05 13:00:00,2024-04-05,13:00:00,0.46233134414579785
2024-04-05 14:00:00,2024-04-05,14:00:00,0.17712300159462213
2024-04-05 15:00:00,2024-04-05,15:00:00,0.3308266002336255
2024-04-05 16:00:00,2024-04-05,16:00:00,0.4997481752093608
2024-04-05 17:00:00,2024-04-05,17:00:00,0.13153485691677058
2024-04-05 18:00:00,2024-04-05,18:00:00,0.2880404395072469
2024-04-05 19:00:00,2024-04-05,19:00:00,0.3482188963511066
2024-04-05 20:00:00,2024-04-05,20:00:00,0.08231362328270758
2024-04-05 21:00:00,2024-04-05,21:00:00,0.07433628184809105
2024-04-05 22:00:00,2024-04-05,22:00:00,0.22815395582908665
2024-04-05 23:00:00,2024-04-05,23:00:00,0.1929062608796447
2024-04-06 00:00:00,2024-04-06,00:00:00,0.3571077184286569
2024-04-06 01:00:00,2024-04-06,01:00:00,0.034754385724293124
2024-04-06 02:00:00,2024-04-06,02:00:00,0.4860833118703452
2024-04-06 03:00:00,2024-04-06,03:00:00,0.007138490842916179
2024-04-06 04:00:00,2024-04-06,04:00:00,0.3006584121680756
2024-04-06 05:00:00,2024-04-06,05:00:00,0.28131629793369417
2024-04-06 06:00:00,2024-04-06,06:00:00,0.06735786543486288
2024-04-06 07:00:00,2024-04-06,07:00:00,0.0754579913567649
2024-04-06 08:00:00,2024-04-06,08:00:00,0.3963387438973134
2024-04-06 09:00:00,2024-04-06,09:00:00,0.44378122920634155
2024-04-06 10:00:00,2024-04-06,10:00:00,0.14150848294188478
2024-04-06 11:00:00,2024-04-06,11:00:00,0.2189819819812842
2024-04-06 12:00:00,2024-04-06,12:00:00,0.17749752051917678
2024-04-06 13:00:00,2024-04-06,13:00:00,0.03627350649332595
2024-04-06 14:00:00,2024-04-06,14:00:00,0.3366021230079047
2024-04-06 15:00:00,2024-04-06,15:00:00,0.41259646740284506
2024-04-06 16:00:00,2024-04-06,16:00:00,0.15243967869560354
2024-04-06 17:00:00,2024-04-06,17:00:00,0.49508789681535914
2024-04-06 18:00:00,2024-04-06,18:00:00,0.037925778641177466
2024-04-06 19:00:00,2024-04-06,19:00:00,0.33089535690726046
2024-04-06 20:00:00,2024-04-06,20:00:00,0.22411400726304448
2024-04-06 21:00:00,2024-04-06,21:00:00,0.22330095055332794
2024-04-06 22:00:00,2024-04-06,22:00:00,0.22882280801677013
2024-04-06 23:00:00,2024-04-06,23:00:00,0.1293408869007142
2024-04-07 00:00:00,2024-04-07,00:00:00,0.3577814136661162
2024-04-07 01:00:00,2024-04-07,01:00:00,0.36078826304251344
2024-04-07 02:00:00,2024-04-07,02:00:00,0.1411985550529135
2024-04-07 03:00:00,2024-04-07,03:00:00,0.4176532304292251
2024-04-07 04:00:00,2024-04-07,04:00:00,0.158422471825165
2024-04-07 05:00:00,2024-04-07,05:00:00,0.3625465619932711
2024-04-07 06:00:00,2024-04-07,06:00:00,0.06049988375603321
2024-04-07 07:00:00,2024-04-07,07:00:00,0.08435082140187283
2024-04-07 08:00:00,2024-04-07,08:00:00,0.15789782225412557
2024-04-07 09:00:00,2024-04-07,09:00:00,0.29693688383393074
2024-04-07 10:00:00,2024-04-07,10:00:00,0.32275574273934965
2024-04-07 11:00:00,2024-04-07,11:00:00,0.19817808598373743
2024-04-07 12:00:00,2024-04-07,12:00:00,0.03891957655525702
2024-04-07 13:00:00,2024-04-07,13:00:00,0.18681732604636214
2024-04-07 14:00:00,2024-04-07,14:00:00,0.34438375797957577
2024-04-07 15:00:00,2024-04-07,15:00:00,0.33549773056515797
2024-04-07 16:00:00,2024-04-07,16:00:00,0.08009820660272138
2024-04-07 17:00:00,2024-04-07,17:00:00,0.0038919851344835776
2024-04-07 18:00:00,2024-04-07,18:00:00,0.3764908086480584
2024-04-07 19:00:00,2024-04-07,19:00:00,0.053184083192621856
2024-04-07 20:00:00,2024-04-07,20:00:00,0.04117457198214275
2024-04-07 21:00:00,2024-04-07,21:00:00,0.0013506084170817334
2024-04-07 22:00:00,2024-04-07,22:00:00,0.21630066297846362
2024-04-07 23:00:00,2024-04-07,23:00:00,0.2516319504504072
2024-04-08 00:00:00,2024-04-08,00:00:00,0.3188320230742953
2024-04-08 01:00:00,2024-04-08,01:00:00,0.14803192035629292
2024-04-08 02:00:00,2024-04-08,02:00:00,0.35521235819339
2024-04-08 03:00:00,2024-04-08,03:00:00,0.08466592870347078
2024-04-08 04:00:00,2024-04-08,04:00:00,0.4159950265551737
2024-04-08 05:00:00,2024-04-08,05:00:00,0.2859241644452228
2024-04-08 06:00:00,2024-04-08,06:00:00,0.2919449116860242
2024-04-08 07:00:00,2024-04-08,07:00:00,0.10488770688955407
2024-04-08 08:00:00,2024-04-08,08:00:00,0.03705437465019412
2024-04-08 09:00:00,2024-04-08,09:00:00,0.23236240154033572
2024-04-08 10:00:00,2024-04-08,10:00:00,0.3078059759611795
2024-04-08 11:00:00,2024-04-08,11:00:00,0.0475232293308428
2024-04-08 12:00:00,2024-04-08,12:00:00,0.4752672372640833
2024-04-08 13:00:00,2024-04-08,13:00:00,0.4902071801164034
2024-04-08 14:00:00,2024-04-08,14:00:00,0.272728347696246
2024-04-08 15:00:00,2024-04-08,15:00:00,0.4750345776367031
2024-04-08 16:00:00,2024-04-08,16:00:00,0.08972261879042653
2024-04-08 17:00:00,2024-04-08,17:00:00,0.012710342589762447
2024-04-08 18:00:00,2024-04-08,18:00:00,0.019704767645194965
2024-04-08 19:00:00,2024-04-08,19:00:00,0.29375623971338954
2024-04-08 20:00:00,2024-04-08,20:00:00,0.030820941718411765
2024-04-08 21:00:00,2024-04-08,21:00:00,0.47927280341204354
2024-04-08 22:00:00,2024-04-08,22:00:00,0.07096660537969929
2024-04-08 23:00:00,2024-04-08,23:00:00,0.15236140302648932
2024-04-09 00:00:00,2024-04-09,00:00:00,0.4112589009991742
2024-04-09 01:00:00,2024-04-09,01:00:00,0.10937016155204654
2024-04-09 02:00:00,2024-04-09,02:00:00,0.1214842292272853
2024-04-09 03:00:00,2024-04-09,03:00:00,0.3211544778955091
2024-04-09 04:00:00,2024-04-09,04:00:00,0.13804304424463115
2024-04-09 05:00:00,2024-04-09,05:00:00,0.10872381700385014
2024-04-09 06:00:00,2024-04-09,06:00:00,0.12708885715282875
2024-04-09 07:00:00,2024-04-09,07:00:00,0.2453237496703634
2024-04-09 08:00:00,2024-04-09,08:00:00,0.48304993636574106
2024-04-09 09:00:00,2024-04-09,09:00:00,0.41611897078061416
2024-04-09 10:00:00,2024-04-09,10:00:00,0.14230513228008856
2024-04-09 11:00:00,2024-04-09,11:00:00,0.18168660424904887
2024-04-09 12:00:00,2024-04-09,12:00:00,0.2322561252520387
2024-04-09 13:00:00,2024-04-09,13:00:00,0.4894648235084952
2024-04-09 14:00:00,2024-04-09,14:00:00,0.08619523416785785
2024-04-09 15:00:00,2024-04-09,15:00:00,0.17874155174594142
2024-04-09 16:00:00,2024-04-09,16:00:00,0.3647130469913575
2024-04-09 17:00:00,2024-04-09,17:00:00,0.48197186713447165
2024-04-09 18:00:00,2024-04-09,18:00:00,0.07783760638211884
2024-04-09 19:00:00,2024-04-09,19:00:00,0.11368997709717288
2024-04-09 20:00:00,2024-04-09,20:00:00,0.11284733719521511
2024-04-09 21:00:00,2024-04-09,21:00:00,0.010466014746036756
2024-04-09 22:00:00,2024-04-09,22:00:00,0.30205781249047475
2024-04-09 23:00:00,2024-04-09,23:00:00,0.3353515370729469
2024-04-10 00:00:00,2024-04-10,00:00:00,0.3012629450626267
2024-04-10 01:00:00,2024-04-10,01:00:00,0.03566149470640717
2024-04-10 02:00:00,2024-04-10,02:00:00,0.03461506287281585
2024-04-10 03:00:00,2024-04-10,03:00:00,0.10519327724706201
2024-04-10 04:00:00,2024-04-10,04:00:00,0.1451472578494573
2024-04-10 05:00:00,2024-04-10,05:00:00,0.3932718279550237
2024-04-10 06:00:00,2024-04-10,06:00:00,0.07969513287446056
2024-04-10 07:00:00,2024-04-10,07:00:00,0.022046108198766068
2024-04-10 08:00:00,2024-04-10,08:00:00,0.19699375385652756
2024-04-10 09:00:00,2024-04-10,09:00:00,0.20819608507096016
2024-04-10 10:00:00,2024-04-10,10:00:00,0.22545366909447712
2024-04-10 11:00:00,2024-04-10,11:00:00,0.41345177201348426
2024-04-10 12:00:00,2024-04-10,12:00:00,0.04900270743547086
2024-04-10 13:00:00,2024-04-10,13:00:00,0.35197104121098105
2024-04-10 14:00:00,2024-04-10,14:00:00,0.16897278552264539
2024-04-10 15:00:00,2024-04-10,15:00:00,0.15499006821773498
2024-04-10 16:00:00,2024-04-10,16:00:00,0.46627156304298994
2024-04-10 17:00:00,2024-04-10,17:00:00,0.12423426220837103
2024-04-10 18:00:00,2024-04-10,18:00:00,0.32126591766968315
2024-04-10 19:00:00,2024-04-10,19:00:00,0.13756387868804604
2024-04-10 20:00:00,2024-04-10,20:00:00,0.25357194132019256
2024-04-10 21:00:00,2024-04-10,21:00:00,0.39314644629813894
2024-04-10 22:00:00,2024-04-10,22:00:00,0.4408612617581303
2024-04-10 23:00:00,2024-04-10,23:00:00,0.41934862014752516
2024-04-11 00:00:00,2024-04-11,00:00:00,0.2910903680723199
2024-04-11 01:00:00,2024-04-11,01:00:00,0.12440815766911106
2024-04-11 02:00:00,2024-04-11,02:00:00,0.3306166916309329
2024-04-11 03:00:00,2024-04-11,03:00:00,0.354952522889804
2024-04-11 04:00:00,2024-04-11,04:00:00,0.0053459950567507075
2024-04-11 05:00:00,2024-04-11,05:00:00,0.2196052554659373
2024-04-11 06:00:00,2024-04-11,06:00:00,0.42163102141088216
2024-04-11 07:00:00,2024-04-11,07:00:00,0.2447937981215237
2024-04-11 08:00:00,2024-04-11,08:00:00,0.15568772108166057
2024-04-11 09:00:00,2024-04-11,09:00:00,0.43589888551233136
2024-04-11 10:00:00,2024-04-11,10:00:00,0.07794034876490286
2024-04-11 11:00:00,2024-04-11,11:00:00,0.10322261620810019
2024-04-11 12:00:00,2024-04-11,12:00:00,0.3436861834680667
2024-04-11 13:00:00,2024-04-11,13:00:00,0.1762179707632875
2024-04-11 14:00:00,2024-04-11,14:00:00,0.35650841786688947
2024-04-11 15:00:00,2024-04-11,15:00:00,0.07885181062974594
2024-04-11 16:00:00,2024-04-11,16:00:00,0.12613454480042297
2024-04-11 17:00:00,2024-04-11,17:00:00,0.07832368918181676
2024-04-11 18:00:00,2024-04-11,18:00:00,0.4764551567817548
2024-04-11 19:00:00,2024-04-11,19:00:00,0.20270198042546206
2024-04-11 20:00:00,2024-04-11,20:00:00,0.168609954955113
2024-04-11 21:00:00,2024-04-11,21:00:00,0.007101078085382351
2024-04-11 22:00:00,2024-04-11,22:00:00,0.0767087897054437
2024-04-11 23:00:00,2024-04-11,23:00:00,0.21056792812124975
2024-04-12 00:00:00,2024-04-12,00:00:00,0.03425139628594703
2024-04-12 01:00:00,2024-04-12,01:00:00,0.25536966475310846
2024-04-12 02:00:00,2024-04-12,02:00:00,0.2275077192322239
2024-04-12 03:00:00,2024-04-12,03:00:00,0.383584070172176
2024-04-12 04:00:00,2024-04-12,04:00:00,0.3299013507001583
2024-04-12 05:00:00,2024-04-12,05:00:00,0.2229736526602869
2024-04-12 06:00:00,2024-04-12,06:00:00,0.11233035005253572
2024-04-12 07:00:00,2024-04-12,07:00:00,0.36343178300890316
2024-04-12 08:00:00,2024-04-12,08:00:00,0.3539310517271021
2024-04-12 09:00:00,2024-04-12,09:00:00,0.07664808025769371
2024-04-12 10:00:00,2024-04-12,10:00:00,0.45737591571270136
2024-04-12 11:00:00,2024-04-12,11:00:00,0.03220255800752159
2024-04-12 12:00:00,2024-04-12,12:00:00,0.0275188544463581
2024-04-12 13:00:00,2024-04-12,13:00:00,0.0936752088312135
2024-04-12 14:00:00,2024-04-12,14:00:00,0.4547303990243856
2024-04-12 15:00:00,2024-04-12,15:00:00,0.2599990620184609
2024-04-12 16:00:00,2024-04-12,16:00:00,0.39397046033645006
2024-04-12 17:00:00,2024-04-12,17:00:00,0.1139215940382503
2024-04-12 18:00:00,2024-04-12,18:00:00,0.24511098732687042
2024-04-12 19:00:00,2024-04-12,19:00:00,0.17914473181194113
2024-04-12 20:00:00,2024-04-12,20:00:00,0.41391430353309633
2024-04-12 21:00:00,2024-04-12,21:00:00,0.011302219679613312
2024-04-12 22:00:00,2024-04-12,22:00:00,0.12192136498305267
2024-04-12 23:00:00,2024-04-12,23:00:00,0.07628711215118938
2024-04-13 00:00:00,2024-04-13,00:00:00,0.4295945193607847
2024-04-13 01:00:00,2024-04-13,01:00:00,0.23377192484688286
2024-04-13 02:00:00,2024-04-13,02:00:00,0.2021100219466081
2024-04-13 03:00:00,2024-04-13,03:00:00,0.22474138105053992
2024-04-13 04:00:00,2024-04-13,04:00:00,0.4859622753511676
2024-04-13 05:00:00,2024-04-13,05:00:00,0.42513369716796207
2024-04-13 06:00:00,2024-04-13,06:00:00,0.3531843859251538
2024-04-13 07:00:00,2024-04-13,07:00:00,0.1452394796116273
2024-04-13 08:00:00,2024-04-13,08:00:00,0.08258649975922389
2024-04-13 09:00:00,2024-04-13,09:00:00,0.4607168145122267
2024-04-13 10:00:00,2024-04-13,10:00:00,0.21153776139824143
2024-04-13 11:00:00,2024-04-13,11:00:00,0.13937789973431458
2024-04-13 12:00:00,2024-04-13,12:00:00,0.23546041320881772
2024-04-13 13:00:00,2024-04-13,13:00:00,0.45892371141017607
2024-04-13 14:00:00,2024-04-13,14:00:00,0.1935336566956466
2024-04-13 15:00:00,2024-04-13,15:00:00,0.28132049862404973
2024-04-13 16:00:00,2024-04-13,16:00:00,0.4014831505542834
2024-04-13 17:00:00,2024-04-13,17:00:00,0.2135662655241956
2024-04-13 18:00:00,2024-04-13,18:00:00,0.11677090096318415
2024-04-13 19:00:00,2024-04-13,19:00:00,0.4972628741915167
2024-04-13 20:00:00,2024-04-13,20:00:00,0.4782854287260798
2024-04-13 21:00:00,2024-04-13,21:00:00,0.421739584562757
2024-04-13 22:00:00,2024-04-13,22:00:00,0.34418693969296127
2024-04-13 23:00:00,2024-04-13,23:00:00,0.14743281403484848
2024-04-14 00:00:00,2024-04-14,00:00:00,0.456706469082016
2024-04-14 01:00:00,2024-04-14,01:00:00,0.13777833506061438
2024-04-14 02:00:00,2024-04-14,02:00:00,0.40040474733841624
2024-04-14 03:00:00,2024-04-14,03:00:00,0.45912908397065316
2024-04-14 04:00:00,2024-04-14,04:00:00,0.30150192021495575
2024-04-14 05:00:00,2024-04-14,05:00:00,0.40152810894558943
2024-04-14 06:00:00,2024-04-14,06:00:00,0.3958475496008733
2024-04-14 07:00:00,2024-04-14,07:00:00,0.09657887556048994
2024-04-14 08:00:00,2024-04-14,08:00:00,0.3339622367980423
2024-04-14 09:00:00,2024-04-14,09:00:00,0.046733968452221775
2024-04-14 10:00:00,2024-04-14,10:00:00,0.25392507156874067
2024-04-14 11:00:00,2024-04-14,11:00:00,0.08111777407028875
2024-04-14 12:00:00,2024-04-14,12:00:00,0.20817474939821584
2024-04-14 13:00:00,2024-04-14,13:00:00,0.41649103734921883
2024-04-14 14:00:00,2024-04-14,14:00:00,0.4935839198151022
2024-04-14 15:00:00,2024-04-14,15:00:00,0.15897991582980886
2024-04-14 16:00:00,2024-04-14,16:00:00,0.2659778493915883
2024-04-14 17:00:00,2024-04-14,17:00:00,0.2556490121852443
2024-04-14 18:00:00,2024-04-14,18:00:00,0.477200754915533
2024-04-14 19:00:00,2024-04-14,19:00:00,0.23929186621638676
2024-04-14 20:00:00,2024-04-14,20:00:00,0.3495531026998489
2024-04-14 21:00:00,2024-04-14,21:00:00,0.46089461655426306
2024-04-14 22:00:00,2024-04-14,22:00:00,0.18668927976842004
2024-04-14 23:00:00,2024-04-14,23:00:00,0.4510611191226938
2024-04-15 00:00:00,2024-04-15,00:00:00,0.45872811094550675
2024-04-15 01:00:00,2024-04-15,01:00:00,0.46533125198356534
2024-04-15 02:00:00,2024-04-15,02:00:00,0.1352230927357132
2024-04-15 03:00:00,2024-04-15,03:00:00,0.20017779713497924
2024-04-15 04:00:00,2024-04-15,04:00:00,0.43519795411285095
2024-04-15 05:00:00,2024-04-15,05:00:00,0.17958091214020938
2024-04-15 06:00:00,2024-04-15,06:00:00,0.30012651646675254
2024-04-15 07:00:00,2024-04-15,07:00:00,0.05902725363002598
2024-04-15 08:00:00,2024-04-15,08:00:00,0.028137494055620382
2024-04-15 09:00:00,2024-04-15,09:00:00,0.2059969947460863
2024-04-15 10:00:00,2024-04-15,10:00:00,0.28945826629635873
2024-04-15 11:00:00,2024-04-15,11:00:00,0.19634955667947068
2024-04-15 12:00:00,2024-04-15,12:00:00,0.288867885080421
2024-04-15 13:00:00,2024-04-15,13:00:00,0.2575421880858925
2024-04-15 14:00:00,2024-04-15,14:00:00,0.34285361464303793
2024-04-15 15:00:00,2024-04-15,15:00:00,0.3247662155326949
2024-04-15 16:00:00,2024-04-15,16:00:00,0.21212285160329003
2024-04-15 17:00:00,2024-04-15,17:00:00,0.21249762020993163
2024-04-15 18:00:00,2024-04-15,18:00:00,0.070389170006116
2024-04-15 19:00:00,2024-04-15,19:00:00,0.2566192860482296
2024-04-15 20:00:00,2024-04-15,20:00:00,0.29358956406784836
2024-04-15 21:00:00,2024-04-15,21:00:00,0.2382446986769131
2024-04-15 22:00:00,2024-04-15,22:00:00,0.1628536675434995
2024-04-15 23:00:00,2024-04-15,23:00:00,0.36082427212586793
2024-04-16 00:00:00,2024-04-16,00:00:00,0.037330822322612034
2024-04-16 01:00:00,2024-04-16,01:00:00,0.45722018487702365
2024-04-16 02:00:00,2024-04-16,02:00:00,0.010321719772896643
2024-04-16 03:00:00,2024-04-16,03:00:00,0.48117506671913896
2024-04-16 04:00:00,2024-04-16,04:00:00,0.23117780046733122
2024-04-16 05:00:00,2024-04-16,05:00:00,0.2063349720017706
2024-04-16 06:00:00,2024-04-16,06:00:00,0.12822200873159406
2024-04-16 07:00:00,2024-04-16,07:00:00,0.005035567416141584
2024-04-16 08:00:00,2024-04-16,08:00:00,0.13739513221089988
2024-04-16 09:00:00,2024-04-16,09:00:00,0.05469996273016697
2024-04-16 10:00:00,2024-04-16,10:00:00,0.32991042134669735
2024-04-16 11:00:00,2024-04-16,11:00:00,0.15953748616036312
2024-04-16 12:00:00,2024-04-16,12:00:00,0.38358966420183077
2024-04-16 13:00:00,2024-04-16,13:00:00,0.10345809367305847
2024-04-16 14:00:00,2024-04-16,14:00:00,0.45011742871605476
2024-04-16 15:00:00,2024-04-16,15:00:00,0.2614907575529163
2024-04-16 16:00:00,2024-04-16,16:00:00,0.05725309823449071
2024-04-16 17:00:00,2024-04-16,17:00:00,0.20042261782673948
2024-04-16 18:00:00,2024-04-16,18:00:00,0.10338026203488082
